2026-08-26T01:00:16.284Z | GET | /api/orm/usuarios
2026-08-26T01:00:28.856Z | GET | /api/orm/usuarios
2026-08-28T01:01:11.041Z | GET | /api/orm/usuarios/2/pedidos
2026-08-28T01:02:20.395Z | GET | /api/orm/usuarios/2/pedidos
2026-08-28T01:12:10.645Z | GET | /api/orm/usuarios/2/detalle
2026-08-28T01:29:09.411Z | GET | /api/orm/pedidos
2026-08-28T01:29:18.206Z | GET | /api/orm/pedidos
2026-08-28T01:30:13.621Z | GET | /api/orm/pedidos/1
2026-09-03T00:32:52.582Z | POST | /api/v1/auth/registro
2026-09-03T00:34:43.891Z | POST | /api/v1/auth/registro
2026-09-03T00:35:43.303Z | POST | /api/v1/auth/registro
2026-09-03T00:36:09.778Z | POST | /api/v1/auth/registro
2026-09-03T00:36:48.195Z | POST | /api/v1/auth/registro
2026-09-03T00:37:38.635Z | POST | /api/v1/auth/login
2026-09-03T00:39:14.874Z | POST | /api/v1/auth/login
2026-09-03T00:39:35.136Z | POST | /api/v1/auth/login
2026-09-03T00:40:05.915Z | POST | /api/v1/auth/login
2026-09-03T00:41:50.671Z | POST | /api/v1/auth/decode
2026-09-03T00:43:20.848Z | POST | /api/v1/auth/decode
2026-09-03T00:43:58.525Z | POST | /api/v1/auth/decode
2026-09-03T00:45:56.322Z | POST | /api/v1/auth/decode
2026-09-03T00:46:07.425Z | POST | /api/v1/auth/login
2026-09-03T00:46:28.767Z | POST | /api/v1/auth/decode
2026-09-03T00:47:05.098Z | POST | /api/v1/auth/login
2026-09-03T00:47:28.745Z | POST | /api/v1/auth/decode
2026-09-03T00:48:41.002Z | POST | /api/v1/auth/decode
2026-09-03T00:48:45.672Z | POST | /api/v1/auth/login
2026-09-03T00:48:57.224Z | POST | /api/v1/auth/login
2026-09-03T00:49:15.156Z | POST | /api/v1/auth/decode
2026-09-03T01:28:18.869Z | POST | /api/v1/auth/login
2026-09-03T01:39:45.248Z | GET | /api/v1/pedidos
2026-09-03T01:42:23.060Z | GET | /api/v1/pedidos
2026-09-03T01:44:00.103Z | POST | /api/v1/auth/login
2026-09-03T01:44:32.245Z | GET | /api/v1/pedidos
2026-09-03T01:45:13.210Z | GET | /api/v1/pedidos
2026-09-03T01:47:18.709Z | GET | /api/v1/pedidos
2026-09-03T01:47:20.553Z | GET | /api/v1/pedidos
2026-09-03T01:47:48.965Z | GET | /api/v1/pedidos
2026-09-03T01:49:28.227Z | GET | /api/v1/pedidos
2026-09-03T01:49:40.826Z | GET | /api/v1/pedidos
2026-09-03T01:50:01.425Z | GET | /api/v1/pedidos
2026-09-03T01:56:04.742Z | POST | /api/v1/auth/login
2026-09-03T01:56:45.706Z | GET | /api/v1/auth/me
2026-09-04T22:44:24.889Z | GET | /api/v1/pedidos
2026-09-04T22:45:26.414Z | POST | /api/v1/pedidos
2026-09-04T22:46:10.488Z | POST | /api/v1/pedidos
2026-09-04T22:48:29.602Z | POST | /api/v1/auth/login
2026-09-04T22:49:03.782Z | POST | /api/v1/auth/login
2026-09-04T22:50:02.916Z | POST | /api/v1/pedidos
2026-09-04T22:51:09.107Z | POST | /api/v1/pedidos
2026-09-04T22:51:19.120Z | POST | /api/v1/pedidos
2026-09-04T22:54:12.364Z | PUT | /api/v1/pedidos/4
2026-09-04T22:54:34.187Z | PUT | /api/v1/pedidos/4
2026-09-04T22:55:11.028Z | DELETE | /api/v1/pedidos/4
2026-09-04T22:55:24.323Z | DELETE | /api/v1/pedidos/4
2026-09-04T22:57:20.458Z | GET | /api/v1/auth/me
2026-09-04T22:58:22.000Z | GET | /api/v1/auth/me
2026-09-04T23:23:34.789Z | GET | /.well-known/appspecific/com.chrome.devtools.json
2026-09-04T23:24:16.201Z | GET | /api/v1/pedidos
2026-09-04T23:33:13.809Z | GET | /
2026-09-05T01:06:58.690Z | POST | /api/v1/upload
2026-09-05T01:07:55.616Z | GET | /.well-known/appspecific/com.chrome.devtools.json
2026-09-05T01:08:02.200Z | GET | /.well-known/appspecific/com.chrome.devtools.json
2026-09-05T01:08:25.196Z | POST | /api/v1/upload
2026-09-05T01:08:47.199Z | POST | /api/v1/upload
2026-09-05T01:09:01.746Z | POST | /api/v1/upload
2026-09-05T01:17:49.819Z | POST | /api/v1/upload
2026-09-05T01:19:07.822Z | GET | /.well-known/appspecific/com.chrome.devtools.json
2026-09-05T01:30:27.752Z | GET | /
2026-09-05T01:30:39.335Z | GET | /usuarios
